ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-904,parse_status,Race condition in parse_status(),Incorrect system behaviour or safety-function failure originating in parse_status (function),7,3,6,126,medium,src/pr/pr.cpp,29
FMEA-388,scan_func_coverage,Race condition in scan_func_coverage(),Incorrect system behaviour or safety-function failure originating in scan_func_coverage (function),7,3,6,126,medium,src/trace/trace.cpp,219
FMEA-464,write_json,Race condition in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),7,3,6,126,medium,src/unece/unece.hpp,41
FMEA-468,render_text,Race condition in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),7,3,6,126,medium,src/unece/unece.hpp,42
FMEA-1388,make_verify002,Race condition in make_verify002(),Incorrect system behaviour or safety-function failure originating in make_verify002 (function),7,3,6,126,medium,src/engine/rules.hpp,34
FMEA-384,func_has_tag_above,Race condition in func_has_tag_above(),Incorrect system behaviour or safety-function failure originating in func_has_tag_above (function),7,3,6,126,medium,src/trace/trace.cpp,185
FMEA-1440,make_coup003,Race condition in make_coup003(),Incorrect system behaviour or safety-function failure originating in make_coup003 (function),7,3,6,126,medium,src/engine/rules.cpp,128
FMEA-908,parse_severity,Race condition in parse_severity(),Incorrect system behaviour or safety-function failure originating in parse_severity (function),7,3,6,126,medium,src/pr/pr.cpp,34
FMEA-1444,make_hara005,Race condition in make_hara005(),Incorrect system behaviour or safety-function failure originating in make_hara005 (function),7,3,6,126,medium,src/engine/rules.cpp,144
FMEA-472,parse_dal,Race condition in parse_dal(),Incorrect system behaviour or safety-function failure originating in parse_dal (function),7,3,6,126,medium,src/do178/do178.hpp,12
FMEA-372,is_func_exempt,Race condition in is_func_exempt(),Incorrect system behaviour or safety-function failure originating in is_func_exempt (function),7,3,6,126,medium,src/trace/trace.cpp,34
FMEA-1448,make_iso26262002,Race condition in make_iso26262002(),Incorrect system behaviour or safety-function failure originating in make_iso26262002 (function),7,3,6,126,medium,src/engine/rules.cpp,187
FMEA-368,run,Race condition in run(),Incorrect system behaviour or safety-function failure originating in run (function),7,3,6,126,medium,src/cyber/cyber.cpp,178
FMEA-1384,make_hara004,Race condition in make_hara004(),Incorrect system behaviour or safety-function failure originating in make_hara004 (function),7,3,6,126,medium,src/engine/rules.hpp,32
FMEA-1136,add_report_envelope,Race condition in add_report_envelope(),Incorrect system behaviour or safety-function failure originating in add_report_envelope (function),7,3,6,126,medium,src/report/report.cpp,46
FMEA-1380,make_hara003,Race condition in make_hara003(),Incorrect system behaviour or safety-function failure originating in make_hara003 (function),7,3,6,126,medium,src/engine/rules.hpp,30
FMEA-484,write_json,Race condition in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),7,3,6,126,medium,src/do178/do178.hpp,41
FMEA-364,is_excluded,Race condition in is_excluded(),Incorrect system behaviour or safety-function failure originating in is_excluded (function),7,3,6,126,medium,src/cyber/cyber.cpp,41
FMEA-1420,make_fusa001,Race condition in make_fusa001(),Incorrect system behaviour or safety-function failure originating in make_fusa001 (function),7,3,6,126,medium,src/engine/rules.cpp,45
FMEA-432,assess_r155,Race condition in assess_r155(),Incorrect system behaviour or safety-function failure originating in assess_r155 (function),7,3,6,126,medium,src/unece/unece.cpp,144
FMEA-1408,any_file,Race condition in any_file(),Incorrect system behaviour or safety-function failure originating in any_file (function),7,3,6,126,medium,src/engine/rules.cpp,17
FMEA-916,save,Race condition in save(),Incorrect system behaviour or safety-function failure originating in save (function),7,3,6,126,medium,src/pr/pr.cpp,68
FMEA-428,build_report,Race condition in build_report(),Incorrect system behaviour or safety-function failure originating in build_report (function),7,3,6,126,medium,src/unece/unece.cpp,119
FMEA-436,build_report,Race condition in build_report(),Incorrect system behaviour or safety-function failure originating in build_report (function),7,3,6,126,medium,src/unece/unece.cpp,145
FMEA-1412,source_contains,Race condition in source_contains(),Incorrect system behaviour or safety-function failure originating in source_contains (function),7,3,6,126,medium,src/engine/rules.cpp,28
FMEA-424,detect_status,Race condition in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),7,3,6,126,medium,src/unece/unece.cpp,40
FMEA-440,assess_r156,Race condition in assess_r156(),Incorrect system behaviour or safety-function failure originating in assess_r156 (function),7,3,6,126,medium,src/unece/unece.cpp,149
FMEA-1416,any_file,Race condition in any_file(),Incorrect system behaviour or safety-function failure originating in any_file (function),7,3,6,126,medium,src/engine/rules.cpp,30
FMEA-920,add,Race condition in add(),Incorrect system behaviour or safety-function failure originating in add (function),7,3,6,126,medium,src/pr/pr.cpp,92
FMEA-900,render_text,Race condition in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),7,3,6,126,medium,src/slsa/slsa.hpp,43
FMEA-1404,register_rule,Race condition in register_rule(),Incorrect system behaviour or safety-function failure originating in register_rule (function),7,3,6,126,medium,src/engine/engine.hpp,32
FMEA-444,build_report,Race condition in build_report(),Incorrect system behaviour or safety-function failure originating in build_report (function),7,3,6,126,medium,src/unece/unece.cpp,150
FMEA-912,load,Race condition in load(),Incorrect system behaviour or safety-function failure originating in load (function),7,3,6,126,medium,src/pr/pr.cpp,41
FMEA-448,write_json,Race condition in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),7,3,6,126,medium,src/unece/unece.cpp,153
FMEA-1124,for_each_source,Race condition in for_each_source(),Incorrect system behaviour or safety-function failure originating in for_each_source (function),7,3,6,126,medium,src/analyze/analyze.cpp,34
FMEA-1424,make_fusa002,Race condition in make_fusa002(),Incorrect system behaviour or safety-function failure originating in make_fusa002 (function),7,3,6,126,medium,src/engine/rules.cpp,61
FMEA-956,to_json,Race condition in to_json(),Incorrect system behaviour or safety-function failure originating in to_json (function),7,3,6,126,medium,src/safety_case/safety_case.cpp,145
FMEA-924,render,Race condition in render(),Incorrect system behaviour or safety-function failure originating in render (function),7,3,6,126,medium,src/pr/pr.cpp,97
FMEA-1428,make_fusa003,Race condition in make_fusa003(),Incorrect system behaviour or safety-function failure originating in make_fusa003 (function),7,3,6,126,medium,src/engine/rules.cpp,79
FMEA-452,render_text,Race condition in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),7,3,6,126,medium,src/unece/unece.cpp,185
FMEA-500,detect_status,Race condition in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),7,3,6,126,medium,src/do178/do178.cpp,102
FMEA-944,add,Race condition in add(),Incorrect system behaviour or safety-function failure originating in add (function),7,3,6,126,medium,src/pr/pr.hpp,37
FMEA-496,is_required,Race condition in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),7,3,6,126,medium,src/do178/do178.cpp,93
FMEA-340,has_safe_state_above,Race condition in has_safe_state_above(),Incorrect system behaviour or safety-function failure originating in has_safe_state_above (function),7,3,6,126,medium,src/lint/lint.cpp,59
FMEA-1468,make_verify002,Race condition in make_verify002(),Incorrect system behaviour or safety-function failure originating in make_verify002 (function),7,3,6,126,medium,src/engine/rules.cpp,333
FMEA-1372,make_iso26262003,Race condition in make_iso26262003(),Incorrect system behaviour or safety-function failure originating in make_iso26262003 (function),7,3,6,126,medium,src/engine/rules.hpp,26
FMEA-336,file_suppressed,Race condition in file_suppressed(),Incorrect system behaviour or safety-function failure originating in file_suppressed (function),7,3,6,126,medium,src/lint/lint.cpp,50
FMEA-332,suppressed,Race condition in suppressed(),Incorrect system behaviour or safety-function failure originating in suppressed (function),7,3,6,126,medium,src/lint/lint.cpp,44
FMEA-1472,make_default_engine,Race condition in make_default_engine(),Incorrect system behaviour or safety-function failure originating in make_default_engine (function),7,3,6,126,medium,src/engine/engine.cpp,38
FMEA-328,for_each_source,Race condition in for_each_source(),Incorrect system behaviour or safety-function failure originating in for_each_source (function),7,3,6,126,medium,src/lint/lint.cpp,30
FMEA-948,render,Race condition in render(),Incorrect system behaviour or safety-function failure originating in render (function),7,3,6,126,medium,src/pr/pr.hpp,38
FMEA-1452,make_iso26262003,Race condition in make_iso26262003(),Incorrect system behaviour or safety-function failure originating in make_iso26262003 (function),7,3,6,126,medium,src/engine/rules.cpp,217
FMEA-1140,exit_code,Race condition in exit_code(),Incorrect system behaviour or safety-function failure originating in exit_code (function),7,3,6,126,medium,src/report/report.cpp,270
FMEA-504,assess,Race condition in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),7,3,6,126,medium,src/do178/do178.cpp,143
FMEA-1368,make_iso26262002,Race condition in make_iso26262002(),Incorrect system behaviour or safety-function failure originating in make_iso26262002 (function),7,3,6,126,medium,src/engine/rules.hpp,24
FMEA-1480,from_hex,Race condition in from_hex(),Incorrect system behaviour or safety-function failure originating in from_hex (function),7,3,6,126,medium,src/sign/sign.cpp,100
FMEA-508,write_json,Race condition in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),7,3,6,126,medium,src/do178/do178.cpp,168
FMEA-952,compute_completeness,Race condition in compute_completeness(),Incorrect system behaviour or safety-function failure originating in compute_completeness (function),7,3,6,126,medium,src/safety_case/safety_case.cpp,122
FMEA-312,run_case,Race condition in run_case(),Incorrect system behaviour or safety-function failure originating in run_case (function),7,3,6,126,medium,src/qualify/qualify.cpp,157
FMEA-1484,to_hex,Race condition in to_hex(),Incorrect system behaviour or safety-function failure originating in to_hex (function),7,3,6,126,medium,src/sign/sign.cpp,144
